X,Y,objectid,lea_school,ptmoved,comments,reviewed,school_nam,principal,street_lon,phys_addr,phys_city,phys_zip,phone,mail_addr,mail_city,mail_zip,fax,url_addres,county,accr_stat,sch_desg,sch_type,sch_ptype,sch_ctype,ext_hours,num_teach,bgn_grade,end_grade,pre_k,elem,middle,high,early_coll,Facility Name,Street Address,City Name,County_2,State,ZIP Code,Latitude,Longitude,Submissions,Toxic Release Inventory Report Link,Toxic Release Inventory - Form R Report Link,Risk-Screening Environmental Indicators Report Link
639495.937700003,174860.390500002,"1115","430336", , , ,Erwin Elementary,Angela Hill,301 S 10th St,301 S 10th St,Erwin,"28339","9108977178",301 S 10th St,Erwin,"28339","9108973460",http://www.harnett.k12.nc.us/schools/erwin/,Harnett, ,Public,Regular School,None,Traditional,"-","18","03","05", ,yes, , ,,SWIFT TEXTILES INC,200 N 13TH ST,ERWIN,HARNETT,NC,"28339",35.32994,-78.67603,"18",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28339RWNML200NO,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28339RWNML200NO,https://enviro.epa.gov/enviro/rsei.html?facid=28339RWNML200NO
624320.174900003,231149.571800001,"1833","092", ,point verified,"1",Sterling Montessori,Bill Zajic,202 Treybrooke Drive,202 Treybrooke Drive,Morrisville,"27560","9194628889",202 Treybrooke Drive,Morrisville,"27560","9194628890",http://www.sterlingmontessori.org/,Wake, ,Charter,Regular School,None,Traditional,"-","39",KG,"08", , ,yes, ,,TARHEEL WOOD TREATING CO,10309 CHAPEL HILL RD,MORRISVILLE,WAKE,NC,"27560",35.83328,-78.82809,"1",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27560TRHLW10309,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27560TRHLW10309,https://enviro.epa.gov/enviro/rsei.html?facid=27560TRHLW10309
524797.25,249717.406300001,"1061","410418", , , ,Jamestown Elementary,Kimberly Fleming,108 Potter Dr,108 Potter Dr,Jamestown,"27282","3368192110",108 Potter Dr,Jamestown,"27282","3364546588",http://schools.gcsnc.com/spages/james/index.html,Guilford,SA,Public,Regular School,None,Traditional,"-","33",PK,"05",yes,yes, , ,,TEKNOR APEX - NORTH CAROLINA,3518 DILLON RD,JAMESTOWN,GUILFORD,NC,"27282",35.9919,-79.93883,"20",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2728WTKNRP3518D,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2728WTKNRP3518D,https://enviro.epa.gov/enviro/rsei.html?facid=2728WTKNRP3518D
525292.312600002,249638.437600002,"1088","410529", , , ,Lucy Ragsdale High,Kathryn Rogers,602 High Point Rd,602 High Point Rd,Jamestown,"27282","3368192960",602 High Point Rd,Jamestown,"27282","3368192966",http://schools.gcsnc.com/spages/rgd/home.html,Guilford,SA,Public,Regular School,None,Traditional,"-","75","09","12", , , ,yes,,TEKNOR APEX - NORTH CAROLINA,3518 DILLON RD,JAMESTOWN,GUILFORD,NC,"27282",35.9919,-79.93883,"20",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2728WTKNRP3518D,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2728WTKNRP3518D,https://enviro.epa.gov/enviro/rsei.html?facid=2728WTKNRP3518D
525267.312399998,249588.593600001,"1955","410401", , , ,Middle College at GTCC  Jamestown,Loretta Rowland-Kitley,601 High Point Road,601 High Point Road,Jamestown,"27282","3368192957",601 High Point Road,Jamestown,"27282","3368192961",http://schools.gcsnc.com/spages/mcgtcc/index.htm,Guilford,SA,Public,Regular School,Cooperative Innovative HS,Traditional,"-","11","09","13", , , ,yes,true,TEKNOR APEX - NORTH CAROLINA,3518 DILLON RD,JAMESTOWN,GUILFORD,NC,"27282",35.9919,-79.93883,"20",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2728WTKNRP3518D,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2728WTKNRP3518D,https://enviro.epa.gov/enviro/rsei.html?facid=2728WTKNRP3518D
525236.5977,250046.126200002,"2569",41H000, ,point verified,"1",College Prep & Leadership Academy of High Point, ,306 Guilford Rd,306 Guilford Rd,Jamestown,"27282","0", , ,"0","0", ,Guilford, ,Charter,Regular School,None, ,"-","0",KG,"04", ,yes, , ,,TEKNOR APEX - NORTH CAROLINA,3518 DILLON RD,JAMESTOWN,GUILFORD,NC,"27282",35.9919,-79.93883,"20",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2728WTKNRP3518D,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2728WTKNRP3518D,https://enviro.epa.gov/enviro/rsei.html?facid=2728WTKNRP3518D
622582.395300001,158664.552099999,"868","260406", ,point verified,"1",Pine Forest Middle,Billy Starks,6901 Ramsey Street,6901 Ramsey Street,Fayetteville,"28311","9104882711",6901 Ramsey Street,Fayetteville,"28311","9106302357",http://www.pfms.ccs.k12.nc.us/,Cumberland,SA,Public,Regular School,None,Traditional,"-","51","06","08", , ,yes, ,,THE GOODYEAR TIRE & RUBBER CO FAYETTEVILLE PLANT,6650 RAMSEY ST,FAYETTEVILLE,CUMBERLAND,NC,"28311",35.17187,-78.86062,"192",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28311KLLYS6650R,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28311KLLYS6650R,https://enviro.epa.gov/enviro/rsei.html?facid=28311KLLYS6650R
517079.468699999,243093.218600001,"1081","410499", , , ,Oak Hill Elementary,Ashton Clemmons,320 Wrightenberry St,320 Wrightenberry St,High Point,"27260","3368192925",320 Wrightenberry St,High Point,"27260","3368192931",http://schools.gcsnc.com/spages/oakhill/home.htm,Guilford,SA,Public,Regular School,None,Modified,"-","27",PK,"05",yes,yes, , ,,THOMAS BUILT BUSES INC,1408 COURTESY RD,HIGH POINT,GUILFORD,NC,"27260",35.94282,-80.02078,"274",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260THMSB1408C,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260THMSB1408C,https://enviro.epa.gov/enviro/rsei.html?facid=27260THMSB1408C
513465.312700003,236650.166299999,"907","292316", ,point verified,"1",Liberty Drive Elementary,Benjie Brown,401 Liberty Drive,401 Liberty Drive,Thomasville,"27360","3364744186",401 Liberty Drive,Thomasville,"27360","3364723723",http://www.tcs.k12.nc.us/ldes/,Davidson,SA,Public,Regular School,None,Traditional,"-","17","04","05", ,yes, , ,,THOMASVILLE FURNITURE INDUSTRIES INC PLANT D,801 TRINITY ST,THOMASVILLE,DAVIDSON,NC,"27360",35.88613,-80.07079,"68",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360THMSVEMAIN,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360THMSVEMAIN,https://enviro.epa.gov/enviro/rsei.html?facid=27360THMSVEMAIN
625010.376400001,218549.3972,"1839","920484", ,point verified,"1",Lufkin Road Middle,Karen Sinders,1002 Lufkin Road,1002 Lufkin Road,Apex,"27539","9193874465",1002 Lufkin Road,Apex,"27502","9193631095",http://lufkinroad.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,"-","67","06","08", , ,yes, ,,TIPPER TIE INC,LUFKIN RD,APEX,WAKE,NC,"27502",35.72227,-78.82701,"3",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27502TPPRTLUFKI,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27502TPPRTLUFKI,https://enviro.epa.gov/enviro/rsei.html?facid=27502TPPRTLUFKI
571527.812399998,210152.374899998,"62","190308", ,point verified,"1",Bonlee Elementary,Kim Taylor,153 Bonlee School Road,153 Bonlee School Road,Bonlee,"27213","9198375316",153 Bonlee School Road,Bonlee,"27213","9198375583",http://www.chatham.k12.nc.us/bonlee/index.html,Chatham,SA,Public,Regular School,None,Traditional,"-","25",KG,"08", , ,yes, ,,TOWNSEND FARMS INC BONLEE (9215),4460 OLD HWY 421 S,BONLEE,CHATHAM,NC,"27213",35.641755,-79.413036,"80",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27213TWNSNOLDHW,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27213TWNSNOLDHW,https://enviro.epa.gov/enviro/rsei.html?facid=27213TWNSNOLDHW
528612.375,179155.1404,"1306","620336", , , ,Troy Elementary,Beth Lancaster,310 N Russell St,310 N Russell St,Troy,"27371","9105763651",310 N Russell St,Troy,"27371","9105722082", ,Montgomery,SA,Public,Regular School,None,Traditional,"-","20",PK,"02",yes,yes, , ,,TROY LUMBER CO,110 LESLIE ST,TROY,MONTGOMERY,NC,"27371",35.367295,-79.893595,"27",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27371TRYLM110LE,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27371TRYLM110LE,https://enviro.epa.gov/enviro/rsei.html?facid=27371TRYLM110LE
627369.875699997,207549.306400001,"2440","920306", ,point verified,"1",Herbert Akins Rd Elementary,Craig Matthews (Interim),2255 HERBERT AKINS RD,2255 Herbert Akins Rd,Fuquay-Varina,"27526","9195674100",2255 Herbert Akins Rd, ,"0","9195674109",http://herbertakinsroades.wcpss.net,Wake, ,Public,Regular School,None,Year Round,"-","52",KG,"05", ,yes, , ,,TYCO ELECTRONICS CORP,201 DICKENS RD,FUQUAY-VARINA,WAKE,NC,"27526",35.61457,-78.80652,"2",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27526RYCHM201DI,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27526RYCHM201DI,https://enviro.epa.gov/enviro/rsei.html?facid=27526RYCHM201DI
524797.25,249717.406300001,"1061","410418", , , ,Jamestown Elementary,Kimberly Fleming,108 Potter Dr,108 Potter Dr,Jamestown,"27282","3368192110",108 Potter Dr,Jamestown,"27282","3364546588",http://schools.gcsnc.com/spages/james/index.html,Guilford,SA,Public,Regular School,None,Traditional,"-","33",PK,"05",yes,yes, , ,,UNIVAR SOLUTIONS USA INC,108 OAKDALE RD,JAMESTOWN,GUILFORD,NC,"27282",35.99347,-79.93371,"326",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27282CHMCN108OA,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27282CHMCN108OA,https://enviro.epa.gov/enviro/rsei.html?facid=27282CHMCN108OA
525292.312600002,249638.437600002,"1088","410529", , , ,Lucy Ragsdale High,Kathryn Rogers,602 High Point Rd,602 High Point Rd,Jamestown,"27282","3368192960",602 High Point Rd,Jamestown,"27282","3368192966",http://schools.gcsnc.com/spages/rgd/home.html,Guilford,SA,Public,Regular School,None,Traditional,"-","75","09","12", , , ,yes,,UNIVAR SOLUTIONS USA INC,108 OAKDALE RD,JAMESTOWN,GUILFORD,NC,"27282",35.99347,-79.93371,"326",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27282CHMCN108OA,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27282CHMCN108OA,https://enviro.epa.gov/enviro/rsei.html?facid=27282CHMCN108OA
525267.312399998,249588.593600001,"1955","410401", , , ,Middle College at GTCC  Jamestown,Loretta Rowland-Kitley,601 High Point Road,601 High Point Road,Jamestown,"27282","3368192957",601 High Point Road,Jamestown,"27282","3368192961",http://schools.gcsnc.com/spages/mcgtcc/index.htm,Guilford,SA,Public,Regular School,Cooperative Innovative HS,Traditional,"-","11","09","13", , , ,yes,true,UNIVAR SOLUTIONS USA INC,108 OAKDALE RD,JAMESTOWN,GUILFORD,NC,"27282",35.99347,-79.93371,"326",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27282CHMCN108OA,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27282CHMCN108OA,https://enviro.epa.gov/enviro/rsei.html?facid=27282CHMCN108OA
525236.5977,250046.126200002,"2569",41H000, ,point verified,"1",College Prep & Leadership Academy of High Point, ,306 Guilford Rd,306 Guilford Rd,Jamestown,"27282","0", , ,"0","0", ,Guilford, ,Charter,Regular School,None, ,"-","0",KG,"04", ,yes, , ,,UNIVAR SOLUTIONS USA INC,108 OAKDALE RD,JAMESTOWN,GUILFORD,NC,"27282",35.99347,-79.93371,"326",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27282CHMCN108OA,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27282CHMCN108OA,https://enviro.epa.gov/enviro/rsei.html?facid=27282CHMCN108OA
523489.937700003,237398.656399999,"427","760378", , , ,ArchdaleTrinity Middle,Andrea Haynes,Archdale Rd,5105 Archdale Road,Trinity,"27370","3364312589",PO Box 232,Trinity,"27370","3364311809",http://www.randolph.k12.nc.us/schools/atmiddle/,Randolph,SA,Public,Regular School,None,Traditional,"-","48","07","08", , ,yes, ,,V & E COMPONENTS,4207 CHEYENNE DR,ARCHDALE,RANDOLPH,NC,"27263",35.89378,-79.9586,"6",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263VCMPN4207C,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263VCMPN4207C,https://enviro.epa.gov/enviro/rsei.html?facid=27263VCMPN4207C
522752.093599997,238826.750100002,"1426","760368", , , ,Trindale Elementary,Kim Leake,400 Balfour Dr,400 Balfour Dr,Archdale,"27263","3364341516",400 Balfour Dr,High Point,"27263","3364342508",http://www.randolph.k12.nc.us/schools/trindale/de,Randolph,SA,Public,Regular School,None,Traditional,"-","23",PK,"05",yes,yes, , ,,V & E COMPONENTS,4207 CHEYENNE DR,ARCHDALE,RANDOLPH,NC,"27263",35.89378,-79.9586,"6",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263VCMPN4207C,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263VCMPN4207C,https://enviro.epa.gov/enviro/rsei.html?facid=27263VCMPN4207C
619497.7205,238106.485800002,"919","32D000","yes, 2012",across town, ,Kestrel Heights School,Tim Dugan,4700 S. Alston Ave.,4700 S Alston Ave,Durham,"27713","9194841300",4700 S Alston Ave,Durham,"27713","9194841355",http://www.kestrelheights.org/,Durham, ,Charter,Regular School,None,Traditional,"-","37","06","12", , ,yes,yes,,VALASSIS INSERTS DURHAM PRINTING DIV,4918 PROSPECTUS DR,DURHAM,DURHAM,NC,"27713",35.89319,-78.89232,"1",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27713VLSSS4918P,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27713VLSSS4918P,https://enviro.epa.gov/enviro/rsei.html?facid=27713VLSSS4918P
619470.374899998,238810.6873,"2168","320346", , , ,Lowe's Grove Middle,Kathleen Kirkpatrick,4418 S Alston Avenue,4418 S Alston Avenue,Durham,"27713","9195603946",4418 S Alston Avenue,Durham,"27713","9195602102",http://www.lowesgrove.dpsnc.net/,Durham, ,Public,Regular School,None,Traditional,"-","40","06","08", , ,yes, ,,VALASSIS INSERTS DURHAM PRINTING DIV,4918 PROSPECTUS DR,DURHAM,DURHAM,NC,"27713",35.89319,-78.89232,"1",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27713VLSSS4918P,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27713VLSSS4918P,https://enviro.epa.gov/enviro/rsei.html?facid=27713VLSSS4918P
513465.312700003,236650.166299999,"907","292316", ,point verified,"1",Liberty Drive Elementary,Benjie Brown,401 Liberty Drive,401 Liberty Drive,Thomasville,"27360","3364744186",401 Liberty Drive,Thomasville,"27360","3364723723",http://www.tcs.k12.nc.us/ldes/,Davidson,SA,Public,Regular School,None,Traditional,"-","17","04","05", ,yes, , ,,VITAFOAM INC,1205 TRINITY STREET,THOMASVILLE,DAVIDSON,NC,"27360",35.88497,-80.05779,"57",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360PRLDC1205T,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360PRLDC1205T,https://enviro.epa.gov/enviro/rsei.html?facid=27360PRLDC1205T
513898.562799998,236438.270799998,"908","292318", ,point verified,"1",Thomasville Primary,Angela Moore,915 E Sunrise Avenue,915 E Sunrise Avenue,Thomasville,"27360","3364744160",915 E Sunrise Avenue,Thomasville,"27360","3364725020",http://www.tcs.k12.nc.us/tps/,Davidson,SA,Public,Regular School,None,Traditional,"-","47",PK,"03",yes,yes, , ,,VITAFOAM INC,1205 TRINITY STREET,THOMASVILLE,DAVIDSON,NC,"27360",35.88497,-80.05779,"57",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360PRLDC1205T,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360PRLDC1205T,https://enviro.epa.gov/enviro/rsei.html?facid=27360PRLDC1205T
512105.740099996,233203.734499998,"895","290328", ,point verified,"1",Fair Grove Elementary,Audrey Wagner,217 Cedar Lodge Road,217 Cedar Lodge Road,Thomasville,"27360","3364727020",217 Cedar Lodge Road,Thomasville,"27360","3364723462",http://www.davidson.k12.nc.us/fairgrove/fg.htm,Davidson,SA,Public,Regular School,None,Traditional,"-","35",PK,"05",yes,yes, , ,,VON JOHAN FURNITURE CO,600 MAY RD,THOMASVILLE,DAVIDSON,NC,"27360",35.843138,-80.083149,"5",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360VNJHNMAYRD,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360VNJHNMAYRD,https://enviro.epa.gov/enviro/rsei.html?facid=27360VNJHNMAYRD
519775.374899998,245934.5,"1854","410391", , , ,PennGriffin School for Arts,Shelley Nixon-Greene,825 E Washington Dr,825 East Washington Dr,High Point,"27260","3368192870",825 East Washington Dr,High Point,"27260","3368894841",http://schools.gcsnc.com/spages/griffin/index.htm,Guilford,SA,Public,Regular School,Magnet,Modified,"-","45","06","12", , ,yes,yes,,W A DAVIS MILLING CO INC,126 S CENTENNIAL ST,HIGH POINT,GUILFORD,NC,"272612204",35.95874,-80.0013,"2",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261WDVSM126SC,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261WDVSM126SC,https://enviro.epa.gov/enviro/rsei.html?facid=27261WDVSM126SC
518791.187399998,244322.703200001,"1046","410364", , , ,Fairview Elementary,Rhonda Copeland,608 Fairview St,608 Fairview St,High Point,"27260","3368192890",608 Fairview St,High Point,"27260","3368192892",http://schools.gcsnc.com/spages/fairview/index.htm,Guilford,SA,Public,Regular School,None,Traditional,"-","30",PK,"05",yes,yes, , ,,WAYNE TRADEMARK PRINTING & PACKAGING,607 W GRIMES AVE,HIGH POINT,GUILFORD,NC,"27261",35.95,-80.01126,"4",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261WYNTR607WG,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261WYNTR607WG,https://enviro.epa.gov/enviro/rsei.html?facid=27261WYNTR607WG
517981.875200003,245401.8748,"1047","410367", , , ,Ferndale Middle,Angela Jackson,701 Ferndale Blvd,701 Ferndale Blvd,High Point,"27262","3368192855",701 Ferndale Blvd,High Point,"27262","3368852854",http://schools.gcsnc.com/spages/ferndale/home.html,Guilford,SA,Public,Regular School,Magnet,Traditional,"-","54","06","08", , ,yes, ,,WAYNE TRADEMARK PRINTING & PACKAGING,607 W GRIMES AVE,HIGH POINT,GUILFORD,NC,"27261",35.95,-80.01126,"4",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261WYNTR607WG,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261WYNTR607WG,https://enviro.epa.gov/enviro/rsei.html?facid=27261WYNTR607WG
519064.406199999,244122.3123,"2205","410408", , , ,Middle College at GTCC  High Point,Charlos Smith,901 South Main Street,901 South Main Street,High Point,"27262","3368194111",901 South Main Street,High Point,"27262","3368194116",http://schoolcenter.gcsnc.com/education/school/sc,Guilford, ,Public,Regular School,Cooperative Innovative HS,Traditional,"-","11","09","13", , , ,yes,true,WAYNE TRADEMARK PRINTING & PACKAGING,607 W GRIMES AVE,HIGH POINT,GUILFORD,NC,"27261",35.95,-80.01126,"4",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261WYNTR607WG,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261WYNTR607WG,https://enviro.epa.gov/enviro/rsei.html?facid=27261WYNTR607WG
518560.156199999,244514.2029,"2208","410534", , , ,Dean B Pruett SCALE Academy,Kenneth Wheat,116 Pisgah Church Rd,900 English Road,High Point,"27262","3368785380",900 English Road,Greensboro,"27405","3368897625",http://schoolcenter.gcsnc.com/education/school/sc,Guilford, ,Public,Alternative Education,None,Traditional,"-","6","06","12", , ,yes,yes,,WAYNE TRADEMARK PRINTING & PACKAGING,607 W GRIMES AVE,HIGH POINT,GUILFORD,NC,"27261",35.95,-80.01126,"4",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261WYNTR607WG,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261WYNTR607WG,https://enviro.epa.gov/enviro/rsei.html?facid=27261WYNTR607WG
570997.8125,152869.718699999,"1308","630304", , , ,Aberdeen Primary,Sloan Browning,310 Keyser St,310 Keyser St,Aberdeen,"28315","9109441523",310 Keyser St,Aberdeen,"28315","9109443171",http://schoolcenter.mcs.k12.nc.us/ap,Moore, ,Public,Regular School,None,Traditional,"-","9",PK,"02",yes,yes, , ,,WCRICHARDS CO,101 E MAPLE ST,ABERDEEN,MOORE,NC,"28315",35.13386,-79.42488,"70",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28315WCRCH101EA,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28315WCRCH101EA,https://enviro.epa.gov/enviro/rsei.html?facid=28315WCRCH101EA
570774.374899998,154214.156500001,"1309","630308", ,point verified,"1",Aberdeen Elementary,Debbie Warren,503 Sandhills Blvd N,503 Sandhills Blvd N,Aberdeen,"28315","9109441124",503 Sandhills Blvd N,Aberdeen,"28315","9109443597",http://schoolcenter.mcs.k12.nc.us/ae,Moore, ,Public,Regular School,None,Traditional,"-","12","03","05", ,yes, , ,,WCRICHARDS CO,101 E MAPLE ST,ABERDEEN,MOORE,NC,"28315",35.13386,-79.42488,"70",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28315WCRCH101EA,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28315WCRCH101EA,https://enviro.epa.gov/enviro/rsei.html?facid=28315WCRCH101EA
550511.625100002,220762.843600001,"1419","760340", , , ,Ramseur Elementary,Tammie Abernethy,146 Jordan Rd,6755 Jordan Road,Ramseur,"27316","3368244106",6755 Jordan Road,Ramseur,"27316","3368247174",http://www.randolph.k12.nc.us/schools/ramseur/def,Randolph,SA,Public,Regular School,None,Traditional,"-","29",PK,"05",yes,yes, , ,,WEIMAN CO,1603 LEONARD ST,RAMSEUR,RANDOLPH,NC,"27316",35.73682,-79.65737,"51",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27316WMNCXPOBOX,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27316WMNCXPOBOX,https://enviro.epa.gov/enviro/rsei.html?facid=27316WMNCXPOBOX
