"Facility Name","Street Address","City Name","County","State","ZIP Code","Latitude","Longitude","Submissions","Toxic Release Inventory Report Link","Toxic Release Inventory - Form R Report Link","Risk-Screening Environmental Indicators Report Link"
"SLANE HOSIERY MILL","313 S CENTENNIAL ST","HIGH POINT","GUILFORD","NC","27260","35.954015","-79.99983","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27226SLNHS313SC","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27226SLNHS313SC","https://enviro.epa.gov/enviro/rsei.html?facid=27226SLNHS313SC"
"SMITHFIELD-CLINTON","424 E RAILROAD RD","CLINTON","SAMPSON","NC","28328","34.994252","-78.313318","80","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28328THLND424RA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28328THLND424RA","https://enviro.epa.gov/enviro/rsei.html?facid=28328THLND424RA"
"SNYDER PAPER CORP","1104 WARD ST","HIGH POINT","GUILFORD","NC","27260","35.93907","-80.01796","11","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260SNYDR1104W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260SNYDR1104W","https://enviro.epa.gov/enviro/rsei.html?facid=27260SNYDR1104W"
"SOLECTRON CORP","4500 EMPEROR BLVD","RESEARCH TRIANGLE PARK","DURHAM","NC","27709","35.87465","-78.84049","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709SLCTR4500E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709SLCTR4500E","https://enviro.epa.gov/enviro/rsei.html?facid=27709SLCTR4500E"
"SOLECTRON GLOBAL SERVICES - RTP","900 AVIATION PKWY SUITE 400","MORRISVILLE","WAKE","NC","27560","35.83727","-78.81201","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27560SLCTR900AV","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27560SLCTR900AV","https://enviro.epa.gov/enviro/rsei.html?facid=27560SLCTR900AV"
"SOLECTRON RALEIGH SERVICES","1000 INNOVATION AVE","MORRISVILLE","WAKE","NC","27560","35.870441","-78.818458","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27560SLCTR1INNV","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27560SLCTR1INNV","https://enviro.epa.gov/enviro/rsei.html?facid=27560SLCTR1INNV"
"SOUTHBEND CO","1100 OLD HONEYCUTT RD","FUQUAY-VARINA","WAKE","NC","27526","35.58288","-78.75981","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27526STHBN1100O","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27526STHBN1100O","https://enviro.epa.gov/enviro/rsei.html?facid=27526STHBN1100O"
"SOUTHERN ENERGY OF NORTH CAROLINA","2100 STERLING DR","ALBEMARLE","STANLY","NC","28001","35.34062","-80.166549","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28001STHRN2100S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28001STHRN2100S","https://enviro.epa.gov/enviro/rsei.html?facid=28001STHRN2100S"
"SOUTHERN EQUIPMENT CO (DBA RMCC) - FUQUA-VARINA - PLANT #10","1506 HOLLAND ROAD","FUQUAY VARINA","WAKE","NC","27526","35.569983","-78.768266","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2752WSTHRN156HL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2752WSTHRN156HL","https://enviro.epa.gov/enviro/rsei.html?facid=2752WSTHRN156HL"
"SOUTHERN GROUNDING LLC","421 CAROLINA RD","ABERDEEN","MOORE","NC","28315","35.10942","-79.39196","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28315STHRNHWY21","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28315STHRNHWY21","https://enviro.epa.gov/enviro/rsei.html?facid=28315STHRNHWY21"
"SOUTHERN RESIN","3440 DENTON RD","THOMASVILLE","DAVIDSON","NC","27360","35.825849","-80.097031","84","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360STHRN3440D","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360STHRN3440D","https://enviro.epa.gov/enviro/rsei.html?facid=27360STHRN3440D"
"SPRINGS INDUSTRIES  AILEEN PLANT","402 CAPEL ST","BISCOE","MONTGOMERY","NC","27209","35.3543","-79.78242","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27209SPRNG402CA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27209SPRNG402CA","https://enviro.epa.gov/enviro/rsei.html?facid=27209SPRNG402CA"
"SQUARE D CO","8001 HWY 64 E","KNIGHTDALE","WAKE","NC","27545","35.806344","-78.450856","84","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27545SQRDCHWY64","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27545SQRDCHWY64","https://enviro.epa.gov/enviro/rsei.html?facid=27545SQRDCHWY64"
"STANLEY FURNITURE CO","5364 HWY 211","WEST END","MOORE","NC","27376","35.239258","-79.567956","55","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27376STNLYHWY21","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27376STNLYHWY21","https://enviro.epa.gov/enviro/rsei.html?facid=27376STNLYHWY21"
"STARPET INC","801 PINEVIEW RD","ASHEBORO","RANDOLPH","NC","27203","35.77262","-79.82243","49","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27203TLRMP801PI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27203TLRMP801PI","https://enviro.epa.gov/enviro/rsei.html?facid=27203TLRMP801PI"
"STATIC CONTROL COMPONENTS INC-PLANT 17","2903 LEE AVE","SANFORD","LEE","NC","27332","35.44927","-79.14385","28","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330STTCC2903L","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330STTCC2903L","https://enviro.epa.gov/enviro/rsei.html?facid=27330STTCC2903L"
"STATIC CONTROL COMPONENTS PLANT 3","205 WILLIAMS ST","SANFORD","LEE","NC","27330","35.451819","-79.149076","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330STTCC25WIL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330STTCC25WIL","https://enviro.epa.gov/enviro/rsei.html?facid=27330STTCC25WIL"
"STEEL TECHNOLOGIES INC","307 INDUSTRIAL DR","CLINTON","SAMPSON","NC","28328","35.02219","-78.34419","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28328STLTC37IND","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28328STLTC37IND","https://enviro.epa.gov/enviro/rsei.html?facid=28328STLTC37IND"
"STEELFAB OF FAYETTEVILLE","950 COUNTRY CLUB DR","FAYETTEVILLE","CUMBERLAND","NC","28301","35.09883","-78.914385","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2830WSTLFB95CUN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2830WSTLFB95CUN","https://enviro.epa.gov/enviro/rsei.html?facid=2830WSTLFB95CUN"
"STI POLYMER INC","5618 CLYDE RHYNE DRIVE","SANFORD","LEE","NC","27330","35.549708","-79.181971","151","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2733WSDNTC5618C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2733WSDNTC5618C","https://enviro.epa.gov/enviro/rsei.html?facid=2733WSDNTC5618C"
"STROUPE MIRROR CO","102 E HOLLY HILL RD","THOMASVILLE","DAVIDSON","NC","27360","35.87163","-80.07236","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360STRPM102EH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360STRPM102EH","https://enviro.epa.gov/enviro/rsei.html?facid=27360STRPM102EH"
"STRUCTURAL COATINGS INC","8029 HIGHWAY 70 WEST","CLAYTON","JOHNSTON","NC","27520","35.613766","-78.419016","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2752WSTRCT829HI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2752WSTRCT829HI","https://enviro.epa.gov/enviro/rsei.html?facid=2752WSTRCT829HI"
"STYREX IND INC","240 BERKLEY ST","HIGH POINT","GUILFORD","NC","27262","35.92153","-80.03883","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27262STYRX240BE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27262STYRX240BE","https://enviro.epa.gov/enviro/rsei.html?facid=27262STYRX240BE"
"SUMITOMO ELECTRIC LIGHTWAVE CORP","78 ALEXANDER DR","RESEARCH TRIANGLE PARK","DURHAM","NC","27709","35.916667","-78.866667","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709SMTML78ALE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709SMTML78ALE","https://enviro.epa.gov/enviro/rsei.html?facid=27709SMTML78ALE"
"SUMMIT MOLDED PRODUCTS CONITRON PLANT","3761 OLD GLENOLA RD","TRINITY","RANDOLPH","NC","27370","35.911074","-80.016826","30","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27370CNTRNROUTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27370CNTRNROUTE","https://enviro.epa.gov/enviro/rsei.html?facid=27370CNTRNROUTE"
"SURTRONICS INC.","4001 BERYL RD","RALEIGH","WAKE","NC","27606","35.79463","-78.6941","145","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27606SRTRN4001B","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27606SRTRN4001B","https://enviro.epa.gov/enviro/rsei.html?facid=27606SRTRN4001B"
"SWIFT TEXTILES INC","200 N 13TH ST","ERWIN","HARNETT","NC","28339","35.32994","-78.67603","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28339RWNML200NO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28339RWNML200NO","https://enviro.epa.gov/enviro/rsei.html?facid=28339RWNML200NO"
"SWIFT TEXTILES INC WEAVE PLANT","1004 S 13TH ST","ERWIN","HARNETT","NC","28339","35.31288","-78.68932","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28339SWFTT1004S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28339SWFTT1004S","https://enviro.epa.gov/enviro/rsei.html?facid=28339SWFTT1004S"
"TARHEEL WOOD TREATING CO","10309 CHAPEL HILL RD","MORRISVILLE","WAKE","NC","27560","35.83328","-78.82809","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27560TRHLW10309","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27560TRHLW10309","https://enviro.epa.gov/enviro/rsei.html?facid=27560TRHLW10309"
"TE CONNECTIVITY","8000 PURFOY RD","FUQUAY-VARINA","WAKE","NC","27526","35.57986","-78.77185","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27526RYCHMROUTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27526RYCHMROUTE","https://enviro.epa.gov/enviro/rsei.html?facid=27526RYCHMROUTE"
"TECHNIMARK LLC","180 COMMERCE PL","ASHEBORO","RANDOLPH","NC","27203","35.77847","-79.81155","20","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2720WTCHNM18CMM","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2720WTCHNM18CMM","https://enviro.epa.gov/enviro/rsei.html?facid=2720WTCHNM18CMM"
"TECHNIMARK MOLDING INC","104 COMMERCE PL","RANDLEMAN","RANDOLPH","NC","27317","35.778471","-79.80934","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27317TCHNM104CO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27317TCHNM104CO","https://enviro.epa.gov/enviro/rsei.html?facid=27317TCHNM104CO"
"TEKNOR APEX - NORTH CAROLINA","3518 DILLON RD","JAMESTOWN","GUILFORD","NC","27282","35.9919","-79.93883","20","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2728WTKNRP3518D","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2728WTKNRP3518D","https://enviro.epa.gov/enviro/rsei.html?facid=2728WTKNRP3518D"
"THE GOODYEAR TIRE & RUBBER CO FAYETTEVILLE PLANT","6650 RAMSEY ST","FAYETTEVILLE","CUMBERLAND","NC","28311","35.17187","-78.86062","192","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28311KLLYS6650R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28311KLLYS6650R","https://enviro.epa.gov/enviro/rsei.html?facid=28311KLLYS6650R"
"THIS END UP FURNITURE CO PLANT 6","546 HARVEY FAULK RD","SANFORD","LEE","NC","27330","35.43031","-79.12678","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330THSND546HA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330THSND546HA","https://enviro.epa.gov/enviro/rsei.html?facid=27330THSND546HA"
"THOMAS BUILT BUSES INC","1408 COURTESY RD","HIGH POINT","GUILFORD","NC","27260","35.94282","-80.02078","274","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260THMSB1408C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260THMSB1408C","https://enviro.epa.gov/enviro/rsei.html?facid=27260THMSB1408C"
"THOMAS BUILT BUSES INC","715 W FAIRFIELD RD","HIGH POINT","GUILFORD","NC","27263","35.92156","-79.99726","183","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263THMSB715WF","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263THMSB715WF","https://enviro.epa.gov/enviro/rsei.html?facid=27263THMSB715WF"
"THOMAS CONCRETE","220 INTERNATIONAL DRIVE","MORRISVILLE","WAKE","NC","27560","35.838401","-78.822511","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2756WTHMSC22INT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2756WTHMSC22INT","https://enviro.epa.gov/enviro/rsei.html?facid=2756WTHMSC22INT"
"THOMASVILLE FOREST PRODUCTS","RT 2 BOX 1027-B","THOMASVILLE","DAVIDSON","NC","27360","35.76888","-80.10554","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360THMSVCLARK","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360THMSVCLARK","https://enviro.epa.gov/enviro/rsei.html?facid=27360THMSVCLARK"
"THOMASVILLE FURNITURE INDUSTRIES INC","E GUILFORD & MEMORIAL PARK","THOMASVILLE","DAVIDSON","NC","27360","35.885344","-80.080261","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360THMSVEGUIL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360THMSVEGUIL","https://enviro.epa.gov/enviro/rsei.html?facid=27360THMSVEGUIL"
"THOMASVILLE FURNITURE INDUSTRIES INC - COUNTY LINE","509 COUNTY LINE RD","THOMASVILLE","DAVIDSON","NC","27360","35.87711","-80.04906","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360THMSV509CO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360THMSV509CO","https://enviro.epa.gov/enviro/rsei.html?facid=27360THMSV509CO"
"THOMASVILLE FURNITURE INDUSTRIES INC PLANT A/X/V FACE","320 W MAIN ST","THOMASVILLE","DAVIDSON","NC","27360","35.88105","-80.08918","81","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360THMSVWMAIN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360THMSVWMAIN","https://enviro.epa.gov/enviro/rsei.html?facid=27360THMSVWMAIN"
"THOMASVILLE FURNITURE INDUSTRIES INC PLANT B","310 FISHER FERRY ST","THOMASVILLE","DAVIDSON","NC","27360","35.87612","-80.08425","67","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360THMSVCARMA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360THMSVCARMA","https://enviro.epa.gov/enviro/rsei.html?facid=27360THMSVCARMA"
"THOMASVILLE FURNITURE INDUSTRIES INC PLANT C/M/W/SB","405 E MAIN ST","THOMASVILLE","DAVIDSON","NC","27360","35.88524","-80.07501","99","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360THMSV401EM","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360THMSV401EM","https://enviro.epa.gov/enviro/rsei.html?facid=27360THMSV401EM"
"THOMASVILLE FURNITURE INDUSTRIES INC PLANT D","801 TRINITY ST","THOMASVILLE","DAVIDSON","NC","27360","35.88613","-80.07079","68","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360THMSVEMAIN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360THMSVEMAIN","https://enviro.epa.gov/enviro/rsei.html?facid=27360THMSVEMAIN"
"TIFFANY MARBLE & GLASS CO","4326 HWY 311","RANDLEMAN","RANDOLPH","NC","27317","35.811661","-79.83451","17","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27317TFFNYHWY31","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27317TFFNYHWY31","https://enviro.epa.gov/enviro/rsei.html?facid=27317TFFNYHWY31"
"TIMKEN CO ASHEBORO BEARING PLANT","3500 TIMKEN PL","RANDLEMAN","RANDOLPH","NC","27317","35.79806","-79.81859","96","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27317THTMK3500T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27317THTMK3500T","https://enviro.epa.gov/enviro/rsei.html?facid=27317THTMK3500T"
"TIPPER TIE INC","LUFKIN RD","APEX","WAKE","NC","27502","35.72227","-78.82701","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27502TPPRTLUFKI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27502TPPRTLUFKI","https://enviro.epa.gov/enviro/rsei.html?facid=27502TPPRTLUFKI"
"TOWNSEND FARMS INC BONLEE (9215)","4460 OLD HWY 421 S","BONLEE","CHATHAM","NC","27213","35.641755","-79.413036","80","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27213TWNSNOLDHW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27213TWNSNOLDHW","https://enviro.epa.gov/enviro/rsei.html?facid=27213TWNSNOLDHW"
"TOWNSEND FARMS INC BONLEE (9217)","4920 OLD HWY 421 S","BONLEE","CHATHAM","NC","27213","35.637198","-79.407621","55","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27312GLDNPOLDUS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27312GLDNPOLDUS","https://enviro.epa.gov/enviro/rsei.html?facid=27312GLDNPOLDUS"
"TOWNSEND INC PITTSBORO PLANT","270 MONCURE PITTSBORO RD","MONCURE","CHATHAM","NC","27559","35.703087","-79.175285","22","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27312TWNSNMONCU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27312TWNSNMONCU","https://enviro.epa.gov/enviro/rsei.html?facid=27312TWNSNMONCU"
"TRACOR AEROSPACE","608 E MCNEILL ST","LILLINGTON","HARNETT","NC","27546","35.39151","-78.80857","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27546TRCRR608EA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27546TRCRR608EA","https://enviro.epa.gov/enviro/rsei.html?facid=27546TRCRR608EA"
"TRANS-MATIC MANUFACTURING CO","5825 CLYDE RHYNE DR","SANFORD","LEE","NC","27330","35.55383","-79.17839","38","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330TRNSM5825C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330TRNSM5825C","https://enviro.epa.gov/enviro/rsei.html?facid=27330TRNSM5825C"
"TRIAD-FABCO INC","1016 BAKER RD","HIGH POINT","GUILFORD","NC","272632130","35.93233","-79.97074","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260TRDFB1016B","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260TRDFB1016B","https://enviro.epa.gov/enviro/rsei.html?facid=27260TRDFB1016B"
"TRIAD-FABCO, INC.","1908 NUGGETT","HIGH POINT","GUILFORD","NC","272633205","35.94061","-79.96813","19","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260TRDFB1908N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260TRDFB1908N","https://enviro.epa.gov/enviro/rsei.html?facid=27260TRDFB1908N"
"TRIANGLE BRICK - MERRY OAKS","294 KING RD","MONCURE","CHATHAM","NC","27559","35.64351","-79.00093","74","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27559TRNGLUSHWY","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27559TRNGLUSHWY","https://enviro.epa.gov/enviro/rsei.html?facid=27559TRNGLUSHWY"
"TRIANGLE BRICK CO","RT 1 BOX 70 HWY 52 N AT AIRPORT RD","WADESBORO","ANSON","NC","28170","35.019105","-80.085391","33","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2817WTRNGL296US","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2817WTRNGL296US","https://enviro.epa.gov/enviro/rsei.html?facid=2817WTRNGL296US"
"TRIANGLE BRICK-WADESBORO","2960 US HIGHWAY 52 N","WADESBORO","ANSON","NC","28170","35.019105","-80.085391","33","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2817WTRNGL296US","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2817WTRNGL296US","https://enviro.epa.gov/enviro/rsei.html?facid=2817WTRNGL296US"
"TRIANGLE ICE CO INC","8700 ICE DR","RALEIGH","WAKE","NC","27613","35.90126","-78.7579","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27613TRNGL8700I","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27613TRNGL8700I","https://enviro.epa.gov/enviro/rsei.html?facid=27613TRNGL8700I"
"TRINITY AMERICAN CORP","5275 GLENOLA INDL DR","HIGH POINT","RANDOLPH","NC","27263","35.86923","-79.90637","24","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263TRNTYHWY31","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263TRNTYHWY31","https://enviro.epa.gov/enviro/rsei.html?facid=27263TRNTYHWY31"
"TROY LUMBER CO","110 LESLIE ST","TROY","MONTGOMERY","NC","27371","35.367295","-79.893595","27","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27371TRYLM110LE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27371TRYLM110LE","https://enviro.epa.gov/enviro/rsei.html?facid=27371TRYLM110LE"
"TT ELECTRONICS","2500 US 70 E BUSINESS","SMITHFIELD","JOHNSTON","NC","27577","35.490943","-78.269452","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27577TTLCT25USH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27577TTLCT25USH","https://enviro.epa.gov/enviro/rsei.html?facid=27577TTLCT25USH"
"TYCO ELECTRONICS CORP","201 DICKENS RD","FUQUAY-VARINA","WAKE","NC","27526","35.61457","-78.80652","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27526RYCHM201DI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27526RYCHM201DI","https://enviro.epa.gov/enviro/rsei.html?facid=27526RYCHM201DI"
"TYSON CENTRAL FARMS - FAYETTEVILLE FEED MILL","3281 BAYWOOD RD","FAYETTEVILLE","CUMBERLAND","NC","28301","35.09699","-78.78068","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28301TYSNC3281B","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28301TYSNC3281B","https://enviro.epa.gov/enviro/rsei.html?facid=28301TYSNC3281B"
"TYSON MEXICAN ORIGINAL","800 E MAIN ST","SANFORD","LEE","NC","27330","35.459218","-79.140252","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330TYSNM800EA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330TYSNM800EA","https://enviro.epa.gov/enviro/rsei.html?facid=27330TYSNM800EA"
"U.S. ARMY FORT BRAGG","DPW ENV COMPLIANCE BRANCH BLDG 3-1137 REILLY RD","FORT BRAGG","CUMBERLAND","NC","28310","35.15705","-79.00036","249","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28307DPTFRDIREC","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28307DPTFRDIREC","https://enviro.epa.gov/enviro/rsei.html?facid=28307DPTFRDIREC"
"UNILIN FLOORING","550 CLONIGER DR","THOMASVILLE","DAVIDSON","NC","27360","35.86743","-80.05013","15","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27360NLNFL55CLN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27360NLNFL55CLN","https://enviro.epa.gov/enviro/rsei.html?facid=27360NLNFL55CLN"
"UNILIN US MDF","149 HOMANIT USA RD","MOUNT GILEAD","MONTGOMERY","NC","27306","35.251428","-79.974688","372","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27306HMNTS149HO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27306HMNTS149HO","https://enviro.epa.gov/enviro/rsei.html?facid=27306HMNTS149HO"
"UNIT STRUCTURES INC","HWY 54 W","MORRISVILLE","WAKE","NC","27560","35.850298","-78.799456","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27560NTSTRHWY54","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27560NTSTRHWY54","https://enviro.epa.gov/enviro/rsei.html?facid=27560NTSTRHWY54"
"UNITED DRUM INC","214 BERKLEY ST","HIGH POINT","GUILFORD","NC","27260","35.92349","-80.03846","31","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260NTDDR214BE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260NTDDR214BE","https://enviro.epa.gov/enviro/rsei.html?facid=27260NTDDR214BE"
"UNIVAR SOLUTIONS USA INC","108 OAKDALE RD","JAMESTOWN","GUILFORD","NC","27282","35.99347","-79.93371","326","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27282CHMCN108OA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27282CHMCN108OA","https://enviro.epa.gov/enviro/rsei.html?facid=27282CHMCN108OA"
"UNIVAR USA INC FAYETTEVILLE FACILITY","420 WORTH ST","FAYETTEVILLE","CUMBERLAND","NC","28301","35.048889","-78.882778","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28304PRLLM334WO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28304PRLLM334WO","https://enviro.epa.gov/enviro/rsei.html?facid=28304PRLLM334WO"
