"Facility Name","Street Address","City Name","County","State","ZIP Code","Latitude","Longitude","Submissions","Toxic Release Inventory Report Link","Toxic Release Inventory - Form R Report Link","Risk-Screening Environmental Indicators Report Link"
"EXXON CHEMICAL CO","PENNSGROVE-PEDRICKTOWN RD","PEDRICKTOWN","SALEM","NJ","08067","39.756873","-75.423465","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08067XXNCHPENNS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08067XXNCHPENNS","https://enviro.epa.gov/enviro/rsei.html?facid=08067XXNCHPENNS"
"EXXONMOBIL CORP PHILADELPHIA TERMINAL","6850 ESSINGTON AVE","PHILADELPHIA","PHILADELPHIA","PA","19153","39.903559","-75.221196","54","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19153XXNPH6850E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19153XXNPH6850E","https://enviro.epa.gov/enviro/rsei.html?facid=19153XXNPH6850E"
"EXXONMOBIL OIL CORP MALVERN TERMINAL","8 S MALIN RD","MALVERN","CHESTER","PA","19355","40.046337","-75.540421","61","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19355MBLLM8SMAL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19355MBLLM8SMAL","https://enviro.epa.gov/enviro/rsei.html?facid=19355MBLLM8SMAL"
"EXXONMOBIL PAULSBORO LUBE PLANT","1001 BILLINGSPORT RD","PAULSBORO","GLOUCESTER","NJ","08066","39.829664","-75.254053","39","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08066MBLLC1001B","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08066MBLLC1001B","https://enviro.epa.gov/enviro/rsei.html?facid=08066MBLLC1001B"
"FABRICON PRODUCTS","4101 N AMERICAN ST","PHILADELPHIA","PHILADELPHIA","PA","191402691","40.013409","-75.131363","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19140FBRCN4101N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19140FBRCN4101N","https://enviro.epa.gov/enviro/rsei.html?facid=19140FBRCN4101N"
"FAGLE DYEING & FINISHING CO","FAGLE AVE","MOUNT HOLLY","BURLINGTON","NJ","080600180","39.99373","-74.800468","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08060FGLDYFAGLE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08060FGLDYFAGLE","https://enviro.epa.gov/enviro/rsei.html?facid=08060FGLDYFAGLE"
"FENZI AGT USA LLC","498 ACORN LN","DOWNINGTOWN","CHESTER","PA","19335","40.00633","-75.69154","112","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19335JHNSN498AC","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19335JHNSN498AC","https://enviro.epa.gov/enviro/rsei.html?facid=19335JHNSN498AC"
"FERMTEC PRODUCTS INC","510 E UNION ST","WEST CHESTER","CHESTER","PA","19382","39.960495","-75.594634","36","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19382FRMNT510EU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19382FRMNT510EU","https://enviro.epa.gov/enviro/rsei.html?facid=19382FRMNT510EU"
"FINA'S FINISHING INC","50 STACY HAINES RD","MEDFORD","BURLINGTON","NJ","08055","39.941712","-74.838706","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08055FNSFNTRIAN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08055FNSFNTRIAN","https://enviro.epa.gov/enviro/rsei.html?facid=08055FNSFNTRIAN"
"FISCHER & PORTER ELECTRONICS, FORMERLY ANDREWS GLASS CO","3740 NW BLVD","VINELAND","CUMBERLAND","NJ","083601601","39.514732","-75.023684","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08360NDRWS3740N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08360NDRWS3740N","https://enviro.epa.gov/enviro/rsei.html?facid=08360NDRWS3740N"
"FISHER STEEL INC","WEST BROWNING RD & RAILROAD AVE","BELLMAWR","CAMDEN","NJ","08031","39.86617","-75.08337","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08031FSHRSWESTB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08031FSHRSWESTB","https://enviro.epa.gov/enviro/rsei.html?facid=08031FSHRSWESTB"
"FISHER TANK CO","3131 W FOURTH ST","CHESTER","DELAWARE","PA","19013","39.83061","-75.39561","50","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19013FSHRT3131W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19013FSHRT3131W","https://enviro.epa.gov/enviro/rsei.html?facid=19013FSHRT3131W"
"FLAIR-NEW CASTLE INC","344 CHURCHMANS RD","NEW CASTLE","NEW CASTLE","DE","19720","39.6713","-75.6169","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19720DLTCH344CH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19720DLTCH344CH","https://enviro.epa.gov/enviro/rsei.html?facid=19720DLTCH344CH"
"FLEXABAR CORP","1969 RUTGERS UNIVERSITY BLVD","LAKEWOOD","OCEAN","NJ","08701","40.071809","-74.161324","105","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08701FLXBR1969R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08701FLXBR1969R","https://enviro.epa.gov/enviro/rsei.html?facid=08701FLXBR1969R"
"FLINT GROUP NA CORP","210 PHILIPS RD","LIONVILLE","CHESTER","PA","19341","40.06338","-75.64183","30","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19353CZNKS210PH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19353CZNKS210PH","https://enviro.epa.gov/enviro/rsei.html?facid=19353CZNKS210PH"
"FMC CORP NEWARK","1301 OGLETOWN RD","NEWARK","NEW CASTLE","DE","197115496","39.681306","-75.720694","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19711FMCCR1301O","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19711FMCCR1301O","https://enviro.epa.gov/enviro/rsei.html?facid=19711FMCCR1301O"
"FOAMEX INNOVATIONS INC","1500 E SECOND ST","EDDYSTONE","DELAWARE","PA","19022","39.857445","-75.33786","53","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19013SCTFM1500E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19013SCTFM1500E","https://enviro.epa.gov/enviro/rsei.html?facid=19013SCTFM1500E"
"FORCE INDUSTRIES DIVISON","28 INDUSTRIAL BLVD","PAOLI","CHESTER","PA","19301","40.04756","-75.49909","44","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19301FRCCH28IND","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19301FRCCH28IND","https://enviro.epa.gov/enviro/rsei.html?facid=19301FRCCH28IND"
"FORMOSA PLASTICS CORP DE","780 SCHOOLHOUSE RD","DELAWARE CITY","NEW CASTLE","DE","19706","39.5851","-75.6492","133","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19706FRMSPSCHOO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19706FRMSPSCHOO","https://enviro.epa.gov/enviro/rsei.html?facid=19706FRMSPSCHOO"
"FRANKLIN MINT","US RTE 1","MEDIA","DELAWARE","PA","19091","39.906796","-75.450874","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19091FRNKLUSRTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19091FRNKLUSRTE","https://enviro.epa.gov/enviro/rsei.html?facid=19091FRNKLUSRTE"
"FRANKLIN SMELTING & REFINING CORP","CASTOR AVE EAST OF RICHMOND STREET","PHILADELPHIA","PHILADELPHIA","PA","19134","39.983194","-75.083889","99","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134FRNKLCASTO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134FRNKLCASTO","https://enviro.epa.gov/enviro/rsei.html?facid=19134FRNKLCASTO"
"FREEDOM TEXTILE CHEMICALS CO","801 WASHINGTON ST","CONSHOHOCKEN","MONTGOMERY","PA","19428","40.07323","-75.2919","46","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19428RLLYW801WA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19428RLLYW801WA","https://enviro.epa.gov/enviro/rsei.html?facid=19428RLLYW801WA"
"FUJIFILM IMAGING COLORANTS INC","233 CHERRY LN","NEW CASTLE","NEW CASTLE","DE","19720","39.69009","-75.54604","99","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19720CMRCS213CH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19720CMRCS213CH","https://enviro.epa.gov/enviro/rsei.html?facid=19720CMRCS213CH"
"FW WINTER INC & CO","DELAWARE AVE & ELM ST","CAMDEN","CAMDEN","NJ","08102","39.95227","-75.12648","82","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08102FWWNTDELAW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08102FWWNTDELAW","https://enviro.epa.gov/enviro/rsei.html?facid=08102FWWNTDELAW"
"G.S. ROOFING PRODUCTS CO INC DBA CERTAINTEED","800 W FRONT ST","CHESTER","DELAWARE","PA","19013","39.840652","-75.368238","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19013TRSCQ800WF","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19013TRSCQ800WF","https://enviro.epa.gov/enviro/rsei.html?facid=19013TRSCQ800WF"
"GARFIELD REFINING CO","810 EAST CAYUGA ST","PHILADELPHIA","PHILADELPHIA","PA","19124","40.01501","-75.11042","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19124GRFLD810EA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19124GRFLD810EA","https://enviro.epa.gov/enviro/rsei.html?facid=19124GRFLD810EA"
"GARRISON ENERGY CENTER","450 GARRISON OAK DR","DOVER","KENT","DE","19901","39.182358","-75.503347","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1990WCLPNC45GAR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1990WCLPNC45GAR","https://enviro.epa.gov/enviro/rsei.html?facid=1990WCLPNC45GAR"
"GATES ENGINEERING CO INC","100 SW ST","WILMINGTON","NEW CASTLE","DE","19801","39.73806","-75.55676","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19801GTSNG100SO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19801GTSNG100SO","https://enviro.epa.gov/enviro/rsei.html?facid=19801GTSNG100SO"
"GE CO","205 GREAT VALLEY PKY","MALVERN","CHESTER","PA","193551337","40.060481","-75.544352","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19355GNRLL205GR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19355GNRLL205GR","https://enviro.epa.gov/enviro/rsei.html?facid=19355GNRLL205GR"
"GE CO AEROSPACE  CSSD/GCSD","FRONT & COOPER STS","CAMDEN","CAMDEN","NJ","08102","39.7738","-74.8939","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08102GRSPCFRONT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08102GRSPCFRONT","https://enviro.epa.gov/enviro/rsei.html?facid=08102GRSPCFRONT"
"GE CO RE-ENTRY SYS DEPARTMENT","3198 CHESTNUT ST","PHILADELPHIA","PHILADELPHIA","PA","19101","39.95381","-75.18744","19","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19101GNRLL3198C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19101GNRLL3198C","https://enviro.epa.gov/enviro/rsei.html?facid=19101GNRLL3198C"
"GE CO REGIONAL ELECTRONIC CTR","405 HERON DR","BRIDGEPORT","GLOUCESTER","NJ","08014","39.76239","-75.36524","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08014GNRLL405HE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08014GNRLL405HE","https://enviro.epa.gov/enviro/rsei.html?facid=08014GNRLL405HE"
"GE CO, AEROSPACE GOVT ELECTRONIC SYS","RTE 561 & UNITED STATES AVE","GIBBSBORO","CAMDEN","NJ","08026","39.8327","-74.9658","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08026RCRSPROUTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08026RCRSPROUTE","https://enviro.epa.gov/enviro/rsei.html?facid=08026RCRSPROUTE"
"GE PHILADELPHIA PLANT","6901 ELMWOOD AVE","PHILADELPHIA","PHILADELPHIA","PA","19142","39.91817","-75.23604","31","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19142GNRLL6901E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19142GNRLL6901E","https://enviro.epa.gov/enviro/rsei.html?facid=19142GNRLL6901E"
"GENERAL CABLE INDUSTRIES PIW DIV","333 NEW ALBANY RD","MOORESTOWN","BURLINGTON","NJ","08057","39.967555","-74.972316","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08057PHLDL333NE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08057PHLDL333NE","https://enviro.epa.gov/enviro/rsei.html?facid=08057PHLDL333NE"
"GENERAL CHEMICAL LLC","200 N REPAUNO AVE","GIBBSTOWN","GLOUCESTER","NJ","08027","39.841111","-75.2975","24","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08027RPNPR200NR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08027RPNPR200NR","https://enviro.epa.gov/enviro/rsei.html?facid=08027RPNPR200NR"
"GENERAL CHEMICAL LLC DELAWARE VALLEY WORKS","6300 PHILADELPHIA PIKE","CLAYMONT","NEW CASTLE","DE","19703","39.803933","-75.430356","110","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19703GNRLC6300P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19703GNRLC6300P","https://enviro.epa.gov/enviro/rsei.html?facid=19703GNRLC6300P"
"GENERAL CLOTHING CO INC","1300 SOUTH DUPONT BLVD","SMYRNA","KENT","DE","19977","39.290174","-75.596208","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19977GNRLC1300S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19977GNRLC1300S","https://enviro.epa.gov/enviro/rsei.html?facid=19977GNRLC1300S"
"GENERAL COLOR CO INC","31ST & LEMUEL AVE","CAMDEN","CAMDEN","NJ","08105","39.9499","-75.08975","34","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08105HKHNS31STS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08105HKHNS31STS","https://enviro.epa.gov/enviro/rsei.html?facid=08105HKHNS31STS"
"GENERAL FELT INDUSTRIES INC","2121 E WHEATSHEAF LN","PHILADELPHIA","PHILADELPHIA","PA","19137","39.9996","-75.09117","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19137GNRLF2121E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19137GNRLF2121E","https://enviro.epa.gov/enviro/rsei.html?facid=19137GNRLF2121E"
"GENERAL MILLS BAKERIES & FOODSERVICE","101 ARLINGTON BLVD","SWEDESBORO","GLOUCESTER","NJ","08085","39.76692","-75.333487","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08012PHLLS101AR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08012PHLLS101AR","https://enviro.epa.gov/enviro/rsei.html?facid=08012PHLLS101AR"
"GEO SPECIALTY CHEMICALS INC","50 N MARKET ST","GIBBSTOWN","GLOUCESTER","NJ","080271164","39.838889","-75.277781","111","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08027HRCLSNORTH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08027HRCLSNORTH","https://enviro.epa.gov/enviro/rsei.html?facid=08027HRCLSNORTH"
"GEON PERFORMANCE SOLUTIONS","2925 STATE RD","CROYDON","BUCKS","PA","19021","40.09401","-74.883412","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1902WGNPRF2925S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1902WGNPRF2925S","https://enviro.epa.gov/enviro/rsei.html?facid=1902WGNPRF2925S"
"GEORGE S COYNE CHEMICAL CO INC","3015 STATE RD","CROYDON","BUCKS","PA","19021","40.096871","-74.878089","296","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19021GRGSC3015S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19021GRGSC3015S","https://enviro.epa.gov/enviro/rsei.html?facid=19021GRGSC3015S"
"GEORGIA-PACIFIC CORP WILMINGTON GYPSUM","PORT OF WILMINGTON","WILMINGTON","NEW CASTLE","DE","19899","39.735726","-75.545788","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19899GRGPCPORTO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19899GRGPCPORTO","https://enviro.epa.gov/enviro/rsei.html?facid=19899GRGPCPORTO"
"GEORGIA-PACIFIC GYPSUM LLC","1101 S FRONT ST","CAMDEN","CAMDEN","NJ","08103","39.931776","-75.129552","29","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08103DMTRN1101S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08103DMTRN1101S","https://enviro.epa.gov/enviro/rsei.html?facid=08103DMTRN1101S"
"GERRESHEIMER MOULDED GLASS","1300 WHEATON AVE","MILLVILLE","CUMBERLAND","NJ","08332","39.407778","-75.034444","90","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08332WHTNG220GS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08332WHTNG220GS","https://enviro.epa.gov/enviro/rsei.html?facid=08332WHTNG220GS"
"GGB LLC","700 MID ATLANTIC PKWY","THOROFARE","GLOUCESTER","NJ","08086","39.829282","-75.196396","88","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08086GRLCK700MI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08086GRLCK700MI","https://enviro.epa.gov/enviro/rsei.html?facid=08086GRLCK700MI"
"GILBERT SPRUANCE CO INC","3501 RICHMOND ST","PHILADELPHIA","PHILADELPHIA","PA","191346101","39.98686","-75.09397","29","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134THGLBRICHM","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134THGLBRICHM","https://enviro.epa.gov/enviro/rsei.html?facid=19134THGLBRICHM"
"GLASSEAL PRODUCTS","485 OBERLIN AVE S","LAKEWOOD","OCEAN","NJ","08701","40.06921","-74.186585","27","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08701GLSSL485OB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08701GLSSL485OB","https://enviro.epa.gov/enviro/rsei.html?facid=08701GLSSL485OB"
"GLENCO-STAR","8000 PENROSE AVE","PHILADELPHIA","PHILADELPHIA","PA","19153","39.895739","-75.216212","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19153GLNCS8000P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19153GLNCS8000P","https://enviro.epa.gov/enviro/rsei.html?facid=19153GLNCS8000P"
"GM WILMINGTON ASSEMBLY PLANT","801 BOXWOOD RD","NEWPORT","NEW CASTLE","DE","19804","39.72492","-75.60827","281","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19899CPCWLPOBOX","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19899CPCWLPOBOX","https://enviro.epa.gov/enviro/rsei.html?facid=19899CPCWLPOBOX"
"GOLD BOND BUILDING PRODUCTS  - BURLINGTON","1818 RIVER RD","BURLINGTON","BURLINGTON","NJ","08016","40.10465","-74.82958","29","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08016GLDBN1818R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08016GLDBN1818R","https://enviro.epa.gov/enviro/rsei.html?facid=08016GLDBN1818R"
"GOOD HUMOR CORP","700 S 43RD ST","PHILADELPHIA","PHILADELPHIA","PA","191044403","39.94547","-75.20859","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19104KRFTN43RDB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19104KRFTN43RDB","https://enviro.epa.gov/enviro/rsei.html?facid=19104KRFTN43RDB"
"GRAFCO PRINTED CIRCUITS","2114-2118 RIVER RD","CAMDEN","CAMDEN","NJ","08105","39.952426","-75.097404","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08105GRFCP2114R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08105GRFCP2114R","https://enviro.epa.gov/enviro/rsei.html?facid=08105GRFCP2114R"
"GRAPHIC CONTROLS","ONE CARNEGIE PLAZA","CHERRY HILL","CAMDEN","NJ","08003","39.91425","-74.96522","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08003GRPHCONECA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08003GRPHCONECA","https://enviro.epa.gov/enviro/rsei.html?facid=08003GRPHCONECA"
"GRAPHIC PACKAGING CORP","MATTHEWS & CEDAR HOLLOW RD","PAOLI","CHESTER","PA","19301","40.0543","-75.50101","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19301GRPHCMATTH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19301GRPHCMATTH","https://enviro.epa.gov/enviro/rsei.html?facid=19301GRPHCMATTH"
"GRAYS FERRY COGENERATION","2600 CHRISTIAN ST","PHILADELPHIA","PHILADELPHIA","PA","19146","39.9425","-75.1886","21","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19146TRGNP2600C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19146TRGNP2600C","https://enviro.epa.gov/enviro/rsei.html?facid=19146TRGNP2600C"
"GRIFFITH ENERGY SERVICES INC CARL KING INC","1400 E LEBANON RD","DOVER","KENT","DE","19901","39.11807","-75.50592","114","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19901CRLKN1400E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19901CRLKN1400E","https://enviro.epa.gov/enviro/rsei.html?facid=19901CRLKN1400E"
"GUARANTEED BRAKE PARTS","21ST & FEDERAL STS","CAMDEN","CAMDEN","NJ","08105","39.94555","-75.09322","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08105GRNTD21STF","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08105GRNTD21STF","https://enviro.epa.gov/enviro/rsei.html?facid=08105GRNTD21STF"
"GULF OIL LP WOODBURY TERMINAL","920 KINGS HWY","THOROFARE","GLOUCESTER","NJ","08086","39.8222","-75.18121","266","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08096GLFLL920KI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08096GLFLL920KI","https://enviro.epa.gov/enviro/rsei.html?facid=08096GLFLL920KI"
"H J HEINZ CHEF FRANCISCO","250 HANSEN ACCESS RD","KING OF PRUSSIA","MONTGOMERY","PA","19406","40.08726","-75.36427","15","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19406CHFFRHANSE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19406CHFFRHANSE","https://enviro.epa.gov/enviro/rsei.html?facid=19406CHFFRHANSE"
"H S MARTIN INC","1149 SOUTH EAST BLVD","VINELAND","CUMBERLAND","NJ","08360","39.46959","-75.02716","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08360HSMRT1149S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08360HSMRT1149S","https://enviro.epa.gov/enviro/rsei.html?facid=08360HSMRT1149S"
